	logFC	logCPM	PValue
wve-1	-2.68	3.81	0.164
wwp-1	-0.242	7.9	0.64
xbp-1	1.43	8.34	0.0109
xbx-6	0.8	5.86	0.56
xnd-1	1.09	8.36	0.0163
xnp-1	0.973	7.48	0.124
xol-1	8.22	5.57	0.00137
xpa-1	-0.354	6.19	0.766
xpc-1	0.639	7.24	0.421
xpg-1	1.38	8.2	0.00834
xpo-1	2.47	6.33	0.0561
xpo-2	0.0326	7.28	0.963
xpo-3	-0.175	8.16	0.777
xrn-1	0.665	2.16	0.715
xrn-2	-0.5	4.07	0.783
Y102A11A.6	-2.41	1.37	0.317
Y102A11A.7	-3.3	1.98	0.171
Y102A11A.8	2.61	4.87	0.238
Y102A5C.36	-2.41	1.37	0.303
Y102A5C.5	4.04	1.68	0.0822
Y102A5C.6	3.05	3.13	0.147
Y102E9.2	-0.00286	8.58	0.996
Y104H12D.2	0.285	5.61	0.844
Y104H12D.3	-4.29	3.21	0.0385
Y104H12D.4	-2.24	5.03	0.2
Y105C5A.1	1.02	5.4	0.508
Y105C5A.1268	-2.35	1.8	0.33
Y105C5A.15	-4.24	2.73	0.0505
Y105C5B.19	0.251	5.99	0.855
Y105E8A.10	0.669	7.57	0.267
Y105E8A.11	0.382	4.39	0.836
Y105E8A.13	-2.15	1.21	0.352
Y105E8A.14	3.48	2.69	0.141
Y105E8A.19	-0.27	6.26	0.816
Y105E8A.2	0.177	7.64	0.78
Y105E8A.20	1.32	5.49	0.454
Y105E8A.21	1.13	7.65	0.058
Y105E8A.23	0.00232	5.65	1
Y105E8A.24	7.04	4.91	0.0039
Y105E8A.3	-0.00048	8.05	1
Y105E8A.36	-2.98	4.29	0.107
Y105E8A.8	-0.00391	7.81	0.996
Y105E8B.5	-0.768	6.63	0.457
Y105E8B.6	0.242	2.58	0.907
Y106G6A.1	0.26	6.4	0.811
Y106G6A.2	-0.101	8.27	0.826
Y106G6A.5	-0.129	7.61	0.831
Y106G6D.5	0.29	5.85	0.838
Y106G6D.6	0.138	5.85	0.921
Y106G6D.7	-2.36	5.87	0.0988
Y106G6E.4	-1.46	4.05	0.469
Y106G6H.14	-0.624	6.76	0.507
Y106G6H.15	-0.537	7.47	0.401
Y106G6H.16	-0.979	6.69	0.304
Y106G6H.5	0.532	7.76	0.385
Y106G6H.6	-0.334	8.82	0.421
Y106G6H.8	-0.53	6.39	0.636
Y108G3AL.2	1.38	7.2	0.0857
Y108G3AL.7	3.34	3.96	0.136
Y10G11A.1	0.26	7.53	0.685
Y10G11A.90	-3.15	5.14	0.0607
Y110A2AL.1	-2.21	1.25	0.361
Y110A2AL.12	-0.32	2.96	0.899
Y110A2AL.13	-4.65	3.08	0.0336
Y110A2AM.4	-2.15	3.08	0.274
Y110A2AR.1	1.08	8.24	0.0244
Y110A2AR.3	-1.54	6.34	0.164
Y110A7A.15	0.159	8.13	0.74
Y110A7A.19	0.439	6.72	0.681
Y110A7A.4	0.762	7.77	0.2
Y110A7A.6	1.05	8.47	0.0186
Y110A7A.7	-2.8	1.62	0.203
Y110A7A.8	0.692	8.38	0.114
Y110A7A.9	1.45	7.91	0.00603
Y111B2A.1	-2.07	4.61	0.303
Y111B2A.10	-0.86	6.47	0.553
Y111B2A.12	-5.6	3.93	0.0117
Y111B2A.19	-3.09	1.83	0.199
Y111B2A.2	-0.305	5.67	0.835
Y111B2A.24	0.869	5.29	0.624
Y111B2A.3	1.57	7.59	0.00949
Y111B2A.4	-0.613	4.35	0.756
Y113G7B.16	3.4	6.01	0.0151
Y113G7B.24	-1.76	6.8	0.0577
Y116A8C.10	-2.84	2.66	0.153
Y116A8C.13	-0.501	4.07	0.778
Y116A8C.25	-2.56	1.46	0.283
Y116A8C.26	-0.571	6.07	0.645
Y116A8C.27	-2.1	5.91	0.127
Y116A8C.29	-1.92	1.09	0.416
Y116A8C.30	-1.38	4.13	0.465
Y116A8C.9	-3.94	2.48	0.0803
Y119C1A.1	-1.99	5.86	0.166
Y119C1B.10	0.512	5.19	0.762
Y119C1B.4	-1.58	6.58	0.113
Y119C1B.5	0.502	6.75	0.725
Y119D3B.11	0.775	6.76	0.403
Y119D3B.12	1.26	4.48	0.463
Y119D3B.14	-2.87	2.06	0.168
Y11D7A.10	-0.849	5.07	0.597
Y11D7A.7	-0.232	5.71	0.868
Y11D7A.8	6.52	5.54	0.00267
Y11D7A.9	-3.78	2.35	0.124
Y14H12B.1	0.331	7.4	0.642
Y14H12B.2	0.107	7.12	0.895
Y15E3A.3	-4	2.53	0.0919
Y17D7C.3	-5.14	4.57	0.0376
Y17G7B.10	0.907	6.37	0.438
Y17G7B.12	-0.0677	5.32	0.967
Y17G7B.13	-0.56	5.23	0.72
Y17G7B.17	0.898	6.8	0.346
Y17G7B.18	-0.219	5.79	0.872
Y17G7B.19	4.91	2.41	0.0451
Y17G7B.20	0.0296	6.7	0.979
Y17G7B.3	0.603	5.15	0.709
Y17G7B.4	0.197	6.43	0.853
Y17G9B.4	3.19	4.96	0.0926
Y17G9B.5	1.12	7.68	0.0534
Y17G9B.8	1.45	5.91	0.307
Y17G9B.9	0.284	7.5	0.648
Y18D10A.1	0.13	6.8	0.886
Y18D10A.11	1.06	8.92	0.0197
Y18D10A.16	0.269	5.95	0.836
Y18D10A.8	1.99	2.82	0.35
Y18D10A.9	2.03	5.33	0.208
Y18H1A.2	1.23	6.05	0.361
Y18H1A.3	-0.85	6.22	0.465
Y18H1A.4	-0.26	6.06	0.84
Y18H1A.7	0.601	6.66	0.527
Y20F4.4	2.49	4.5	0.194
Y22D7AL.10	-0.766	7.09	0.324
Y22D7AL.14	-1.71	0.974	0.491
Y22D7AL.7	2.03	4.48	0.326
Y22D7AL.9	-1.84	4.22	0.335
Y22D7AR.6	-1.83	1.04	0.451
Y23H5A.2	1.18	4.14	0.512
Y23H5A.3	0.43	6.95	0.607
Y23H5B.5	-0.302	5.87	0.822
Y23H5B.6	1.7	6.62	0.0843
Y23H5B.8	-3.23	1.92	0.146
Y24D9A.8	2.81	5.94	0.0426
Y24F12A.1	0.38	8.15	0.46
Y24F12A.4	-2.95	1.73	0.187
Y25C1A.13	-0.116	4.9	0.948
Y25C1A.5	0.989	7.8	0.0925
Y25C1A.7	-0.058	6.91	0.95
Y25C1A.8	-0.0824	6.03	0.951
Y26E6A.2	-1.19	3.87	0.557
Y27F2A.6	4.45	4.05	0.0608
Y27F2A.8	-0.667	4.04	0.705
Y32B12B.2	0.754	7.48	0.261
Y32B12B.4	0.395	7.05	0.699
Y32F6A.4	-3.27	1.96	0.171
Y32G9A.8	-4.35	3.38	0.0445
Y32H12A.1	4.86	2.36	0.0469
Y32H12A.2	-0.172	7.91	0.741
Y32H12A.4	0.242	6.99	0.78
Y32H12A.6	-0.0808	3.27	0.975
Y32H12A.7	1.09	8.31	0.0217
Y32H12A.8	0.387	7.06	0.65
Y34B4A.2	1.01	5.82	0.467
Y34B4A.4	-1.36	2.54	0.507
Y34B4A.7	-0.574	5.94	0.656
Y34B4A.8	0.0379	6.21	0.984
Y34D9A.1	-0.0585	6.61	0.953
Y34D9A.3	-0.594	5.98	0.64
Y34D9A.7	2.87	2.18	0.216
Y34F4.5	-0.443	4.04	0.855
Y37A1A.4	-1.92	5.71	0.282
Y37A1B.17	-0.609	5.67	0.693
Y37A1B.5	-0.787	1.45	0.765
Y37B11A.2	2.21	7.47	0.00105
Y37D8A.10	0.379	3.84	0.851
Y37D8A.11	0.149	5.68	0.924
Y37D8A.18	-0.213	5.53	0.886
Y37D8A.19	1.16	1.97	0.552
Y37D8A.2	4.97	4.89	0.0144
Y37D8A.21	0.0775	5.81	0.959
Y37D8A.25	-0.497	4.59	0.778
Y37D8A.3	-0.785	4.19	0.656
Y37D8A.4	0.145	6.95	0.87
Y37E11AL.3	0.702	6.9	0.426
Y37E11AL.6	4.13	1.75	0.0801
Y37E11AM.2	0.533	6.84	0.565
Y37E11AM.3	-0.709	6.66	0.463
Y37E11B.1	3.73	1.45	0.107
Y37E11B.2	-4.23	4.8	0.0298
Y37E11B.3	-0.897	5.7	0.521
Y37E11B.5	-1.62	5	0.396
Y37E11B.6	-0.176	6.16	0.886
Y37E3.1	1.89	6.74	0.0501
Y37E3.10	0.923	6.65	0.359
Y37E3.11	0.287	7.83	0.591
Y37E3.17	2.05	8.04	0.000241
Y37E3.8	-0.802	5.86	0.544
Y37F4.6	0.192	4.76	0.91
Y37H2A.1	-0.398	7.13	0.725
Y37H2A.12	-1.2	4.99	0.482
Y37H9A.1	-0.725	4.97	0.691
Y37H9A.3	-1.48	4.81	0.407
Y38A10A.6	0.221	8.19	0.637
Y38A10A.7	-0.0787	7.3	0.912
Y38C1AA.1	0.26	7.3	0.712
Y38C1AA.12	0.355	4.51	0.869
Y38C1AA.14	-0.82	5.29	0.604
Y38C9A.1	-0.324	4.95	0.86
Y38E10A.22	-1.71	0.975	0.479
Y38E10A.24	-0.311	3.99	0.88
Y38E10A.3	-6.15	4.45	0.00623
Y38F1A.2	-2.19	5.15	0.186
Y38F1A.6	-4.43	3.45	0.04
Y38F1A.8	-3.84	4.33	0.0781
Y38F2AR.3	-0.565	5.32	0.71
Y38F2AR.5	3.6	5.21	0.0494
Y38F2AR.9	-0.276	6.71	0.782
Y38H6C.16	0.957	2.76	0.643
Y38H6C.18	4.37	1.94	0.0652
Y38H6C.20	-2.51	3.37	0.215
Y39A1A.1	0.16	7.06	0.852
Y39A1A.12	1.37	8.44	0.00203
Y39A1A.13	-0.676	6.1	0.582
Y39A1A.14	-1.96	6.94	0.117
Y39A1A.16	1.04	3.18	0.616
Y39A1A.20	-3.32	1.99	0.126
Y39A1A.21	-1.29	4.99	0.428
Y39A1A.24	-0.958	5.7	0.501
Y39A1A.3	-1.78	4.66	0.294
Y39A1A.6	-1.2	4.52	0.514
Y39A1A.7	-1.14	6.16	0.446
Y39A1A.8	0.422	6.08	0.734
Y39A1A.9	2.11	2.4	0.34
Y39A3CL.1	0.137	7.85	0.819
Y39A3CL.3	-0.694	3.47	0.711
Y39A3CL.4	-1.62	5.02	0.383
Y39A3CL.7	1.56	3.71	0.414
Y39A3CR.5	-2.79	1.62	0.23
Y39B6A.1	-2.48	1.41	0.263
Y39B6A.10	-0.935	6.35	0.393
Y39B6A.11	0.102	1.62	1
Y39B6A.13	0.0783	7.39	0.91
Y39B6A.16	0.0147	3.94	1
Y39B6A.3	-1.02	6.6	0.299
Y39B6A.33	-1.02	3.37	0.619
Y39B6A.34	-2.42	2.21	0.261
Y39B6A.36	0.635	7.45	0.364
Y39B6A.37	0.0144	7.3	0.986
Y39B6A.39	-1.65	7.05	0.0408
Y39B6A.40	0.233	6.69	0.81
Y39B6A.42	0.295	4.72	0.863
Y39B6A.43	-0.246	4.3	0.899
Y39C12A.9	-5.21	3.57	0.0218
Y39E4A.3	1.22	7.54	0.0605
Y39E4B.2	1.15	7.88	0.0322
Y39E4B.5	0.583	8.21	0.228
Y39E4B.7	-0.17	2.44	0.979
Y39F10B.1	1.68	6.93	0.0671
Y39G10AR.11	-3.22	1.92	0.141
Y39G10AR.16	3.94	1.61	0.0889
Y39G10AR.18	0.758	4.7	0.659
Y39G10AR.20	-0.551	5.44	0.717
Y39G10AR.21	0.691	6.21	0.568
Y39G10AR.7	1.38	5.43	0.366
Y39G10AR.8	-0.0219	7.12	0.983
Y39G10AR.9	-0.000427	7.37	1
Y39G8B.1	-0.155	4.43	0.937
Y39G8B.12	2.5	1.34	0.281
Y39G8B.2	0.522	4.77	0.772
Y39H10A.6	-4.13	2.63	0.0663
Y40B10A.7	-2.01	1.13	0.418
Y40B10A.9	-4.07	2.58	0.071
Y40B1A.1	0.43	4.77	0.805
Y40B1B.7	-0.0511	5.45	0.976
Y40B1B.8	-0.15	6.79	0.9
Y40C5A.4	-1.08	4.74	0.641
Y40D12A.1	-0.933	7	0.349
Y41C4A.13	1.25	2.27	0.574
Y41C4A.8	-3.29	3.18	0.107
Y41C4A.9	-0.228	6.87	0.795
Y41D4A.4	0.962	7.75	0.111
Y41D4A.5	0.843	5.77	0.545
Y41D4A.6	0.714	4.87	0.685
Y41D4A.8	-3.25	1.94	0.132
Y41D4B.11	0.123	5.75	0.934
Y41D4B.14	-1.87	3.91	0.356
Y41E3.1	-0.554	8.22	0.249
Y41E3.11	-0.694	6.61	0.491
Y41E3.22	-0.335	1.27	0.935
Y41E3.7	0.219	8.13	0.646
Y41E3.8	0.135	6.01	0.924
Y42A5A.5	-0.0874	3.85	0.973
Y42H9AR.1	-0.43	6.47	0.679
Y42H9AR.4	-0.821	6.65	0.411
Y42H9B.3	-0.245	8.26	0.64
Y43B11AL.1	-2.71	3.01	0.235
Y43B11AR.3	-4.89	3.29	0.0579
Y43C5B.3	-2.16	1.22	0.323
Y43E12A.3	-0.401	5.19	0.801
Y43F4A.1	-1.63	0.932	0.541
Y43F4B.10	-0.33	6.78	0.736
Y43F4B.5	0.438	7.36	0.526
Y43F4B.7	-0.469	7.07	0.55
Y43F4B.9	0.67	6.71	0.514
Y43F8B.2	3.29	6.68	0.0225
Y43F8C.6	8.07	5.42	0.000289
Y43F8C.7	0.434	5.87	0.772
Y43F8C.8	0.0576	5.76	0.971
Y43H11AL.1	0.184	7.85	0.736
Y43H11AL.2	-0.828	3.35	0.65
Y44A6C.1	1.44	5.96	0.292
Y44E3A.3	-0.0575	5.81	0.969
Y44E3A.6	0.948	6.89	0.291
Y44F5A.1	-0.346	7.23	0.647
Y45F10D.14	-1.98	1.12	0.417
Y45F10D.4	-0.954	6.29	0.398
Y45F10D.7	0.366	8.15	0.437
Y45F3A.8	-0.207	2.49	0.926
Y45F3A.9	1.18	3.03	0.525
Y45G12B.2	-0.345	6.5	0.735
Y45G12B.3	-0.232	2.27	0.945
Y45G5AL.1	0.849	7.13	0.266
Y45G5AM.2	0.727	7.68	0.212
Y45G5AM.7	1.4	7.87	0.013
Y45G5AM.9	0.141	7.74	0.807
Y46E12BL.2	2.51	6.91	0.00703
Y46G5A.15	-0.00716	3.88	1
Y46G5A.18	0.983	6.04	0.435
Y46G5A.34	-0.00581	2.15	1
Y46G5A.35	-2.04	5.09	0.209
Y46G5A.4	0.457	6.61	0.652
Y46G5A.7	-4.39	2.86	0.0806
Y46G5A.8	-0.557	6.7	0.56
Y46H3A.7	-2.45	5.46	0.184
Y46H3C.5	5.53	3.84	0.0317
Y47A7.1	0.56	4.45	0.745
Y47D3A.1	1.22	4.65	0.538
Y47D3A.14	0.356	4.08	0.86
Y47D3A.20	-3.8	3.73	0.0584
Y47D3A.21	-2.43	4.52	0.174
Y47D3A.22	2.1	3.13	0.271
Y47D3A.28	-0.175	6.38	0.871
Y47D3A.29	0.145	7.76	0.793
Y47D3B.4	6.02	3.42	0.0208
Y47D3B.6	0.848	1.89	0.653
Y47D7A.14	0.151	7.33	0.839
Y47D9A.1	0.824	8.3	0.0836
Y47G6A.14	-0.412	6.37	0.703
Y47G6A.18	0.0881	8.05	0.862
Y47G6A.19	-2.82	1.64	0.233
Y47G6A.21	-0.521	4.49	0.791
Y47G6A.22	0.167	5.35	0.912
Y47G6A.25	1.35	8.15	0.00575
Y47G6A.27	-2.14	1.21	0.387
Y47G6A.31	4.08	3.69	0.0835
Y47G6A.4	0.447	6.95	0.705
Y47G6A.7	-0.653	5.3	0.711
Y47G6A.9	-3.65	5.76	0.018
Y47G7B.2	4.2	5.32	0.0171
Y47H9C.7	0.415	7.62	0.526
Y47H9C.8	0.366	6.84	0.733
Y48A5A.1	0.0383	6.25	0.974
Y48A5A.3	-2.91	3.12	0.162
Y48A6B.10	3.93	2.88	0.0971
Y48A6B.3	-0.0908	6.65	0.927
Y48A6C.4	-3.06	4.54	0.105
Y48B6A.1	2.04	6.67	0.0381
Y48B6A.13	-0.0178	5.41	0.993
Y48B6A.6	4.41	3.51	0.0357
Y48C3A.10	-0.478	5.75	0.732
Y48C3A.11	3.28	1.19	0.136
Y48C3A.12	-0.0804	1.84	1
Y48C3A.14	-2.18	4.58	0.214
Y48C3A.16	-1.62	3.4	0.426
Y48C3A.18	-1.53	4.93	0.437
Y48C3A.20	0.363	4.61	0.873
Y48C3A.3	-2.16	1.22	0.333
Y48C3A.8	0.173	3.76	0.937
Y48E1A.1	2.38	5.91	0.0876
Y48E1B.14	-1.18	2.78	0.54
Y48E1B.2	-3.55	3.32	0.0831
Y48E1B.3	1.66	5.46	0.278
Y48E1B.5	-2.81	5.54	0.118
Y48E1C.1	0.584	5.17	0.71
Y48E1C.2	1.35	5.91	0.343
Y48E1C.4	-0.395	5.41	0.803
Y48G10A.1	-0.0913	6.62	0.929
Y48G10A.2	0.794	7.65	0.193
Y48G10A.3	0.33	5.12	0.856
Y48G10A.4	0.475	7.09	0.604
Y48G1A.1	0.706	3.52	0.699
Y48G1A.2	0.555	7.62	0.372
Y48G1A.4	-1.24	5.81	0.373
Y48G1BM.1	-1.11	3.15	0.592
Y48G1BM.6	-1.92	1.09	0.416
Y48G1C.1	1.05	5.93	0.463
Y48G1C.10	0.55	2.22	0.811
Y48G1C.12	0.244	5.35	0.888
Y48G1C.8	0.42	7.68	0.481
Y48G1C.9	-0.695	5.88	0.608
Y48G8AL.1	-0.62	6.1	0.634
Y48G8AL.10	2.84	7.19	0.00174
Y48G8AL.13	0.299	7.11	0.71
Y48G8AL.15	-0.0339	2.18	1
Y48G8AL.7	-3.76	4.72	0.0492
Y48G9A.11	2.12	3.63	0.325
Y48G9A.9	1.02	3.22	0.62
Y49A10A.2	1.09	3.08	0.605
Y49A3A.1	0.826	5.73	0.561
Y49A3A.3	1.64	6.61	0.0949
Y49E10.10	-0.28	3.88	0.875
Y49E10.21	-0.597	5.9	0.647
Y49E10.4	2.43	6.74	0.0194
Y49F6A.5	-4.24	2.73	0.0905
Y49F6B.2	-1.62	4.89	0.38
Y49F6B.9	0.732	7.04	0.355
Y49F6C.8	-0.906	6.27	0.439
Y49G5B.1	0.523	6.78	0.665
Y4C6A.3	0.235	9.55	0.564
Y4C6B.1	0.622	7.49	0.333
Y4C6B.5	-2.21	6.42	0.149
Y50C1A.1	0.0409	7.3	0.959
Y50D4A.1	0.789	7.73	0.182
Y50D4A.2	-1.76	5.62	0.252
Y50D4A.4	-0.454	5.36	0.766
Y50D4C.3	-4.27	3.19	0.0404
Y50D4C.5	-2.66	1.53	0.228
Y50D4C.6	-0.638	6.56	0.54
Y50D7A.1	4.13	1.75	0.0802
Y50D7A.10	-0.361	5.63	0.815
Y50D7A.3	-2.24	2.08	0.324
Y50D7A.4	1.21	4.63	0.543
Y50D7A.9	-0.635	6.45	0.556
Y51A2D.15	-0.937	1.96	0.683
Y51A2D.21	-2.14	1.21	0.387
Y51A2D.7	-1.74	5.36	0.272
Y51F10.10	0.834	7.99	0.106
Y51F10.2	1.51	9.72	0.000203
Y51F10.4	0.265	7.22	0.741
Y51H1A.2	-1.45	7.56	0.0182
Y51H1A.3	-0.821	7.14	0.275
Y51H4A.15	-0.0379	5.79	0.981
Y51H4A.4	-3.15	1.87	0.192
Y51H7C.3	-0.235	6.43	0.826
Y51H7C.5	-1.13	4.65	0.568
Y51H7C.7	-0.836	5.96	0.517
Y52B11A.10	0.337	4.45	0.873
Y52B11A.2	-1.28	7.22	0.0875
Y52B11A.3	0.496	6.62	0.608
Y52B11A.8	-0.673	6.83	0.466
Y52B11A.9	1.41	6.99	0.0902
Y52B11C.1	0.164	5.13	0.918
Y52E8A.2	-0.0916	6.77	0.923
Y53C10A.5	-0.791	5	0.68
Y53C10A.6	1.57	7.71	0.00751
Y53C12A.10	0.481	6.31	0.68
Y53C12A.3	-0.692	7.24	0.379
Y53C12A.7	-0.909	2.43	0.638
Y53C12B.1	2.22	8.4	3.23e-06
Y53C12B.2	0.388	7.5	0.537
Y53F4B.1	-1.68	1.72	0.452
Y53F4B.13	0.295	5.55	0.839
Y53F4B.14	-3.32	2.51	0.12
Y53F4B.18	3.85	4.12	0.0719
Y53F4B.21	-2.14	1.21	0.374
Y53F4B.3	-0.193	5.14	0.902
Y53F4B.36	-2.01	1.13	0.418
Y53F4B.39	-2.68	4.67	0.166
Y53F4B.4	-1.6	5.51	0.375
Y53F4B.42	-2.37	1.34	0.275
Y53F4B.9	0.979	6.22	0.425
Y53G8AL.1	4.57	2.11	0.0564
Y53G8AL.2	0.621	7.85	0.29
Y53G8AM.8	-0.231	4.79	0.916
Y53G8AR.2	0.0878	7.5	0.895
Y53G8AR.5	0.452	6.11	0.744
Y53G8AR.6	-3.13	4.87	0.0751
Y53G8AR.8	0.97	4.48	0.58
Y53G8AR.9	-1.68	4.23	0.341
Y53G8B.2	-1.3	3.67	0.48
Y53H1A.2	-0.954	6.13	0.442
Y54E10A.10	1.01	7.13	0.189
Y54E10A.11	-0.239	6.15	0.843
Y54E10A.12	1.06	7.64	0.0998
Y54E10A.17	-4.36	2.83	0.0833
Y54E10A.3	-0.369	7.97	0.485
Y54E10A.6	0.903	6.21	0.434
Y54E10A.7	-0.326	5.53	0.823
Y54E10BR.1	-2.57	5.6	0.153
Y54E10BR.2	-1.29	5.55	0.398
Y54E10BR.3	-0.0372	7.46	0.956
Y54E10BR.4	-0.181	6.25	0.88
Y54E10BR.5	-0.729	7.65	0.217
Y54E2A.1	-1.83	1.04	0.451
Y54E2A.4	-0.95	4.38	0.633
Y54E2A.8	2.25	6.37	0.0433
Y54E5A.5	0.135	5.22	0.934
Y54E5A.6	3.93	3.92	0.0832
Y54E5A.7	-0.701	6.93	0.404
Y54E5B.2	0.464	4.88	0.776
Y54F10AL.1	0.61	7.09	0.477
Y54F10AM.11	-1.4	5.45	0.347
Y54F10AM.5	-0.375	6.79	0.698
Y54F10AR.1	0.642	4.37	0.774
Y54F10AR.2	-1.23	5.98	0.332
Y54F10BM.1	-1.63	0.932	0.541
Y54F10BM.12	-2.71	2.97	0.252
Y54F10BM.13	-2.05	3.6	0.263
Y54F10BM.9	-2.89	3.78	0.214
Y54G11A.11	-0.65	7.16	0.398
Y54G11A.17	-0.172	5.73	0.908
Y54G11A.2	-0.524	5.24	0.735
Y54G11A.3	1.55	7.93	0.00977
Y54G11A.7	-2.35	1.33	0.316
Y54G11A.9	-0.81	5.21	0.605
Y54G2A.10	6.4	3.8	0.014
Y54G2A.11	-1.74	2.8	0.449
Y54G2A.12	0.527	5.41	0.726
Y54G2A.16	-2.89	2.07	0.157
Y54G2A.17	-0.298	5.99	0.826
Y54G2A.18	-1.26	6.27	0.272
Y54G2A.19	-4.66	3.65	0.0317
Y54G2A.2	-0.0727	6.8	0.937
Y54G2A.23	0.503	7.67	0.417
Y54G2A.26	-0.585	6.92	0.492
Y54G2A.4	0.765	2.67	0.726
Y54G9A.5	0.778	7.4	0.255
Y54G9A.7	-0.232	4.76	0.903
Y54H5A.1	0.849	8.04	0.105
Y54H5A.2	-1.42	6.54	0.207
Y55B1AL.1	-3.83	2.39	0.118
Y55B1AL.2	-1.63	4.66	0.344
Y55B1AR.2	2.07	6.18	0.0858
Y55B1BR.2	-0.789	3.56	0.699
Y55B1BR.3	-1.81	1.02	0.45
Y55D9A.2	0.971	7.47	0.129
Y55F3AM.1	-0.906	4.93	0.588
Y55F3AM.11	0.253	3.88	0.91
Y55F3AM.13	0.581	6.99	0.473
Y55F3AM.3	1.32	7.64	0.0265
Y55F3AM.5	-1.06	5.06	0.571
Y55F3AM.6	-3.18	4.07	0.131
Y55F3AM.9	0.223	7.65	0.7
Y55F3AR.1	-1.26	5.95	0.331
Y55F3AR.2	-3.38	2.04	0.117
Y55F3BL.1	-2.53	1.45	0.282
Y55F3BL.2	-0.197	4.96	0.905
Y55F3BL.4	-1.28	4.89	0.432
Y55F3BR.1	0.0194	7.29	0.978
Y55F3BR.2	1.22	3.94	0.555
Y55F3BR.8	1.89	6.38	0.142
Y55F3C.3	-5.12	3.49	0.0376
Y55F3C.9	-6.34	4.63	0.00382
Y56A3A.11	-2.4	5.7	0.172
Y56A3A.16	3.03	5.56	0.13
Y56A3A.18	-4.61	3.04	0.0347
Y56A3A.19	-1.69	6.2	0.154
Y56A3A.22	-0.423	7.32	0.575
Y56A3A.30	1.84	3.01	0.419
Y56A3A.31	-0.917	1.67	0.671
Y56A3A.33	-2.35	1.33	0.316
Y56A3A.36	1.19	3.42	0.524
Y56A3A.7	-0.485	4.43	0.778
Y57A10A.1	-0.207	5.75	0.879
Y57A10A.13	1.03	8.01	0.038
Y57A10A.16	-2.41	5.1	0.144
Y57A10A.2	-1.92	4.56	0.328
Y57A10A.23	-5.66	3.99	0.0105
Y57A10A.24	-3.97	2.5	0.11
Y57A10A.25	1.44	6.96	0.0937
Y57A10A.26	2.03	4.37	0.337
Y57A10A.27	1.42	6.71	0.215
Y57A10A.29	-1.65	4.54	0.337
Y57A10A.3	-4.23	3.97	0.0393
Y57A10A.31	0.4	6.3	0.725
Y57A10A.5	0.382	7.33	0.569
Y57A10A.6	-5.44	3.79	0.0395
Y57A10A.7	-2.3	1.3	0.298
Y57A10A.8	-0.0756	7.38	0.914
Y57A10B.6	-4.07	3.82	0.048
Y57E12AL.1	-0.0833	8.54	0.881
Y57E12AL.6	-0.996	6.84	0.279
Y57E12AM.1	-1.2	6.58	0.237
Y57G11C.14	-3.05	2.69	0.183
Y57G11C.15	1.55	9.83	0.00052
Y57G11C.3	-0.235	6.97	0.793
Y57G11C.30	4.44	2	0.0631
Y57G11C.31	-4.06	2.58	0.103
Y57G11C.33	-0.97	7.54	0.147
Y57G11C.34	0.526	4.7	0.757
Y57G11C.36	0.137	5.89	0.917
Y57G11C.43	-0.159	6.51	0.875
Y57G11C.46	-0.202	3.84	0.937
Y57G11C.51	7.62	4.97	0.000573
Y57G11C.8	-1.1	3.7	0.636
Y57G11C.9	0.741	8.62	0.0875
Y57G7A.10	0.344	6.68	0.715
Y57G7A.11	-3.4	2.06	0.161
Y58A7A.2	-0.44	2.88	0.824
Y58A7A.3	-1.67	4.08	0.405
Y59A8A.2	0.66	6.33	0.57
Y59A8A.3	1.26	9.13	0.0029
Y59A8B.10	-0.398	7.08	0.614
Y59A8B.12	-2.07	6.03	0.116
Y59A8B.21	-2.6	2.88	0.272
Y59A8B.6	1.16	6.93	0.181
Y59A8B.8	5.2	2.67	0.0253
Y59C2A.2	6.3	4.57	0.00619
Y59C2A.3	0.794	3.47	0.664
Y59E9AL.36	0.114	6.2	0.922
Y59H11AR.6	-2.59	1.48	0.283
Y5F2A.4	-0.454	7.43	0.553
Y60A3A.19	-0.734	6.8	0.426
Y60A3A.7	0.8	6.59	0.417
Y60A3A.8	1.92	3.12	0.394
Y60A3A.9	-0.852	7.87	0.13
Y61A9LA.1	-1.18	7.27	0.096
Y61A9LA.10	2.16	7.66	0.000357
Y61A9LA.11	-2.18	5.13	0.247
Y61A9LA.3	-2.84	4.4	0.119
Y62E10A.10	-0.0182	6.78	0.987
Y62E10A.13	-1.47	4.08	0.409
Y62E10A.14	0.286	7.89	0.597
Y62E10A.17	0.162	7.31	0.811
Y62E10A.2	-0.649	7.84	0.247
Y62E10A.20	-2.95	1.73	0.213
Y62E10A.6	-1.02	6.81	0.267
Y62F5A.10	1.63	1.99	0.381
Y62F5A.12	-2.59	5.46	0.0933
Y63D3A.4	0.837	7.06	0.29
Y63D3A.7	-0.755	4.21	0.675
Y63D3A.8	-1.47	6.78	0.137
Y64G10A.6	-3.3	1.98	0.171
Y65A5A.2	-1.61	0.921	0.54
Y65B4A.1	1.13	5.6	0.437
Y65B4A.6	-4.33	2.81	0.0563
Y65B4A.8	-0.921	5.18	0.615
Y65B4BL.3	1.81	6.27	0.201
Y65B4BL.4	0.265	6.11	0.829
Y65B4BR.5	-0.257	7.23	0.729
Y65B4BR.8	-0.445	7.36	0.536
Y66A7A.2	-0.697	4.35	0.697
Y66D12A.10	0.0642	6.69	0.947
