	logFC	logCPM	PValue
Y71H2AM.4	0	5.08	1
Y71H2AM.5	0	6.97	1
Y71H2AM.6	0	4.97	1
Y71H2AM.7	0	7.64	1
Y71H2AM.9	0	5.87	1
Y71H2AR.1	0	6.24	1
Y71H2AR.3	0	3.82	1
Y71H2B.2	0	8.1	1
Y71H2B.5	0	4.3	1
Y73B3A.1	0	6.25	1
Y73B6BL.12	0	4.18	1
Y73B6BL.23	0	8.09	1
Y73B6BL.27	0	5.72	1
Y73B6BL.29	0	6.44	1
Y73B6BL.30	0	5.68	1
Y73B6BL.4	0	7.8	1
Y73C8B.2	0	4.63	1
Y73C8B.3	0	4.49	1
Y73E7A.1	0	5.13	1
Y73E7A.2	0	6.62	1
Y73E7A.6	0	5.98	1
Y73F8A.13	0	5.12	1
Y73F8A.24	0	5.44	1
Y73F8A.25	0	5.85	1
Y73F8A.27	0	6.46	1
Y74C10AL.2	0	6	1
Y74C9A.3	0	3.06	1
Y74C9A.4	0	8.27	1
Y75B12B.1	0	3	1
Y75B8A.13	0	5.24	1
Y75B8A.14	0	4.63	1
Y75B8A.16	0	8.01	1
Y75B8A.18	0	6.95	1
Y75B8A.24	0	4.78	1
Y75B8A.25	0	5.13	1
Y75B8A.31	0	6.8	1
Y75B8A.7	0	5.79	1
Y75D11A.3	0	5.66	1
Y76A2B.4	0	5.31	1
Y76A2B.5	0	6.87	1
Y76B12C.3	0	6.27	1
Y77E11A.1	0	6.05	1
Y77E11A.6	0	3.43	1
Y77E11A.7	0	6.37	1
Y79H2A.3	0	7.12	1
Y82E9BR.14	0	6.79	1
Y82E9BR.16	0	5.74	1
Y82E9BR.18	0	6.6	1
Y82E9BR.3	0	8.65	1
Y87G2A.1	0	8.3	1
Y87G2A.11	0	4.54	1
Y87G2A.13	0	3.36	1
Y87G2A.18	0	6.31	1
Y87G2A.7	0	8.25	1
Y92H12A.2	0	5.36	1
Y92H12A.4	0	4.6	1
Y92H12A.5	0	3.52	1
Y92H12BL.1	0	5.23	1
Y92H12BR.2	0	5.88	1
Y92H12BR.8	0	4.73	1
Y94H6A.3	0	6.82	1
Y94H6A.5	0	5.27	1
Y94H6A.8	0	5.7	1
Y95D11A.1	0	3.06	1
Y95D11A.3	0	7.31	1
Y97E10AL.2	0	8.77	1
Y97E10AL.3	0	6.38	1
Y97E10AR.3	0	7.21	1
Y97E10AR.4	0	8.47	1
Y97E10AR.6	0	5.68	1
Y97E10AR.7	0	5.6	1
yars-1	0	6.65	1
yif-1	0	6.85	1
ykt-6	0	7.23	1
ymel-1	0	7.19	1
yop-1	0	8.56	1
zak-1	0	5.3	1
ZC13.1	0	6.22	1
ZC155.4	0	8.75	1
ZC168.3	0	7.62	1
ZC204.2	0	6.61	1
ZC262.2	0	6.22	1
ZC262.3	0	8.44	1
ZC262.8	0	7.06	1
ZC266.1	0	4.47	1
ZC308.4	0	9.7	1
ZC328.3	0	5.17	1
ZC373.1	0	5.73	1
ZC376.4	0	6.02	1
ZC376.6	0	7.57	1
ZC376.7	0	7.96	1
ZC395.10	0	8.73	1
ZC410.3	0	7.56	1
ZC434.4	0	7.64	1
ZC434.7	0	5.9	1
ZC434.8	0	8.54	1
ZC449.3	0	5.7	1
ZC455.1	0	4.68	1
ZC477.3	0	8.57	1
ZC477.5	0	7.35	1
ZC504.3	0	7.93	1
ZC506.1	0	5.96	1
ZC513.5	0	8.07	1
ZC53.1	0	6.45	1
ZC8.6	0	6.65	1
zen-4	0	9.09	1
zer-1	0	8.69	1
zfp-1	0	8.16	1
zfp-2	0	8.15	1
zfp-3	0	6.64	1
zhp-3	0	6.7	1
zif-1	0	8.92	1
zim-1	0	8.1	1
zim-2	0	6.73	1
zim-3	0	7.49	1
zip-4	0	7.7	1
ZK1010.10	0	4.31	1
ZK1010.2	0	6.14	1
ZK1053.4	0	6.04	1
ZK1058.3	0	4.39	1
ZK1058.5	0	5.44	1
ZK1067.3	0	7.32	1
ZK1073.1	0	3.78	1
ZK1098.1	0	8.7	1
ZK1098.11	0	3.44	1
ZK1098.2	0	7.12	1
ZK1098.3	0	5.68	1
ZK1098.4	0	6.98	1
ZK1098.5	0	5.78	1
ZK1127.13	0	5.61	1
ZK1127.3	0	7.48	1
ZK1127.4	0	7.56	1
ZK1127.5	0	7.51	1
ZK1127.6	0	6.45	1
ZK1128.1	0	6.23	1
ZK1128.4	0	6.45	1
ZK1236.1	0	7.6	1
ZK1236.5	0	2.77	1
ZK1236.7	0	7.42	1
ZK1248.11	0	6.63	1
ZK1248.13	0	8.04	1
ZK1248.15	0	8.63	1
ZK1248.19	0	4.95	1
ZK1307.8	0	8.2	1
ZK1307.9	0	7.29	1
ZK131.11	0	4.23	1
ZK1320.11	0	5.07	1
ZK1320.7	0	6.08	1
ZK1320.9	0	7.5	1
ZK154.4	0	3.21	1
ZK154.5	0	6.05	1
ZK177.1	0	7.57	1
ZK177.4	0	6.73	1
ZK177.8	0	8.14	1
ZK180.3	0	4.65	1
ZK185.1	0	3.5	1
ZK20.4	0	6.2	1
ZK265.6	0	6.68	1
ZK265.9	0	6.58	1
ZK287.7	0	7.31	1
ZK328.4	0	8.53	1
ZK353.2	0	3.94	1
ZK353.9	0	7.36	1
ZK355.2	0	3.97	1
ZK370.11	0	3.41	1
ZK370.4	0	8.43	1
ZK370.8	0	7.47	1
ZK418.3	0	2.64	1
ZK418.5	0	7.84	1
ZK418.8	0	5.82	1
ZK418.9	0	7.5	1
ZK430.7	0	7.46	1
ZK470.2	0	3.22	1
ZK484.1	0	6.97	1
ZK484.3	0	7.76	1
ZK484.4	0	5.04	1
ZK512.1	0	2.89	1
ZK512.2	0	6.05	1
ZK512.4	0	2.86	1
ZK524.4	0	7.66	1
ZK546.14	0	8.2	1
ZK546.2	0	7.84	1
ZK546.5	0	8.44	1
ZK550.3	0	7.32	1
ZK550.4	0	7.83	1
ZK563.5	0	4.73	1
ZK616.2	0	3.87	1
ZK616.3	0	3.62	1
ZK616.4	0	8.04	1
ZK616.5	0	8.05	1
ZK616.6	0	8.11	1
ZK632.10	0	6.63	1
ZK632.11	0	6.84	1
ZK632.12	0	7.87	1
ZK632.14	0	7.08	1
ZK632.2	0	7.68	1
ZK632.4	0	8.61	1
ZK632.5	0	5.76	1
ZK632.7	0	7.89	1
ZK632.9	0	7.29	1
ZK637.14	0	6.66	1
ZK637.2	0	6.55	1
ZK643.2	0	8.25	1
ZK643.5	0	7.45	1
ZK652.6	0	6.74	1
ZK669.4	0	8.36	1
ZK673.2	0	7.46	1
ZK682.2	0	7.89	1
ZK686.1	0	5.45	1
ZK686.2	0	6.98	1
ZK686.3	0	7.86	1
ZK686.4	0	6.52	1
ZK688.11	0	5.61	1
ZK688.3	0	6.05	1
ZK688.5	0	7.67	1
ZK688.7	0	3.98	1
ZK688.9	0	7.24	1
ZK742.2	0	8.22	1
ZK757.4	0	6.55	1
ZK792.1	0	3.65	1
ZK792.5	0	7.7	1
ZK792.7	0	3.43	1
ZK795.3	0	5.73	1
ZK809.3	0	7.59	1
ZK809.5	0	8.52	1
ZK829.4	0	9.73	1
ZK829.7	0	8.1	1
ZK829.9	0	8.33	1
ZK836.2	0	7.39	1
ZK856.10	0	6.37	1
ZK856.11	0	6.17	1
ZK856.12	0	7.99	1
ZK856.8	0	6.71	1
ZK858.5	0	6.79	1
ZK858.6	0	7.64	1
ZK858.7	0	7.27	1
ZK863.4	0	8.35	1
ZK909.3	0	4.03	1
ZK930.1	0	7.74	1
ZK945.4	0	6.59	1
ZK973.1	0	9.46	1
ZK973.11	0	8.51	1
ZK973.2	0	8.53	1
ZK973.9	0	6.01	1
zoo-1	0	6.83	1
ztf-1	0	7.16	1
ztf-11	0	4.95	1
ztf-15	0	8.64	1
ztf-17	0	6.49	1
ztf-18	0	8.1	1
ztf-22	0	5.42	1
ztf-23	0	8.02	1
ztf-25	0	6.87	1
ztf-27	0	3.97	1
ztf-28	0	5.45	1
ztf-29	0	2.93	1
ztf-3	0	7.86	1
ztf-4	0	7.65	1
ztf-6	0	7.53	1
ztf-7	0	9.99	1
ztf-8	0	7.73	1
ztf-9	0	5.81	1
zwl-1	0	7.74	1
zyg-1	0	8.33	1
zyg-11	0	9.74	1
zyg-12	0	7.64	1
zyg-8	0	5.44	1
zyg-9	0	8.65	1
