	logFC	logCPM	PValue
T09F3.4	-3.65	3.44	0.108
T09F3.5	0.327	6.68	0.805
T10B10.3	-0.233	8.12	0.699
T10B11.2	-0.234	8.06	0.696
T10B11.6	0.272	6.54	0.815
T10B11.7	1.31	5.17	0.468
T10B11.8	-0.109	8.21	0.846
T10B5.3	-0.0995	6.94	0.922
T10C6.10	0.943	5.96	0.548
T10C6.5	0.408	7.7	0.583
T10C6.6	-0.0989	7.14	0.918
T10C6.8	-2.15	2.71	0.346
T10D4.6	0.427	6.47	0.77
T10E9.1	-0.015	7.67	0.986
T10E9.2	0.164	9.39	0.729
T10F2.2	-0.316	6.8	0.772
T10F2.4	-0.0859	8.36	0.878
T10F2.5	0.591	5.06	0.741
T11B7.1	0.51	4.08	0.819
T11F8.1	-0.47	7.43	0.554
T11G6.2	-1.54	5.23	0.375
T11G6.4	-0.361	2.89	0.891
T11G6.5	-0.255	8.62	0.716
T11G6.8	-0.344	8.02	0.562
T12A2.2	0.0806	9.68	0.864
T12A2.3	-5.56	3.88	0.0253
T12A2.7	0.49	7.98	0.452
T12B3.3	0.945	4.81	0.614
T12B3.4	0.425	6.75	0.695
T12C9.7	0.139	7.96	0.834
T12D8.10	2.35	3.39	0.284
T12D8.6	0.483	6.63	0.682
T12E12.1	0.0319	8.63	0.954
T12E12.2	0.399	7.09	0.713
T12E12.3	1.72	4.96	0.376
T12F5.1	0.176	6.81	0.877
T12F5.2	0.436	5.68	0.785
T12G3.2	0.375	7.74	0.662
T12G3.4	2.82	4.99	0.207
T12G3.5	0.822	6.71	0.475
T12G3.6	0.263	8.3	0.662
T12G3.7	0.765	7.06	0.411
T13C2.6	-0.258	9.12	0.644
T13C2.7	3.16	1.74	0.224
T13C5.6	-0.78	5.27	0.702
T13F2.2	0.659	6.72	0.563
T13F2.6	0.0682	8.94	0.904
T13H5.4	-0.326	8.08	0.576
T13H5.5	0.565	5.12	0.764
T13H5.6	1.86	3.31	0.439
T13H5.8	-0.273	7.94	0.668
T14B4.1	1.14	7.5	0.193
T14B4.2	-0.602	4.3	0.761
T14B4.3	-0.188	8.48	0.731
T14B4.5	2.11	4.92	0.315
T14B4.8	-0.764	5.45	0.655
T14D7.1	1.17	4.29	0.58
T14F9.2	-0.822	5.34	0.646
T14G10.5	1.15	7.99	0.101
T14G10.7	0.342	8.36	0.547
T14G10.8	-3.59	3.38	0.15
T14G11.1	-4.15	4.53	0.0635
T14G8.3	-0.935	6.1	0.518
T15B7.2	-0.0813	7	0.935
T15H9.2	-0.82	6.5	0.5
T16G1.9	-0.158	7.68	0.842
T16G12.4	-0.218	4.32	0.93
T16G12.6	0.332	7.44	0.676
T16G12.8	-0.0948	8.06	0.878
T16H12.11	-0.439	6.8	0.682
T16H12.3	0.295	4.66	0.888
T16H12.4	-0.164	6.32	0.919
T16H12.9	0.393	3.58	0.856
T17A3.2	1.17	3.16	0.636
T18D3.1	0.482	6.54	0.689
T19A5.1	-0.058	9.16	0.922
T19A6.1	0.0824	8.56	0.874
T19A6.3	-1.53	6.46	0.216
T19B10.5	4.07	2.4	0.13
T19B10.6	0.0256	9.04	0.959
T19B10.8	-1.43	8.2	0.022
T19B10.9	2.95	1.6	0.264
T19B4.1	1.78	6	0.342
T19B4.3	0.863	5.26	0.61
T19B4.5	2.46	5.21	0.204
T19C3.1	0.107	3.22	0.972
T19C3.4	0.63	3.65	0.777
T19D12.6	4.74	2.99	0.079
T19H12.2	0.134	8.77	0.825
T19H5.4	0.646	6.67	0.563
T20B12.1	0.282	7.69	0.804
T20B12.3	0.154	7.36	0.851
T20B12.7	0.288	8.03	0.643
T20B3.1	3.92	2.8	0.13
T20D3.3	0.634	7.08	0.504
T20D3.5	-0.102	7.62	0.892
T20D3.6	-1.21	3.65	0.579
T20D3.8	-0.0922	7.8	0.896
T20F10.2	-1.08	6.45	0.44
T20F5.3	0.622	4.26	0.754
T20F5.6	-0.708	7.45	0.362
T20F5.7	0.419	6.66	0.712
T20F7.1	0.441	6.38	0.821
T20G5.10	1.64	4.14	0.421
T20G5.14	0.617	6.1	0.671
T20G5.4	-0.314	4.46	0.872
T20G5.9	0.92	5.7	0.563
T20H4.5	0.103	6.94	0.921
T21B10.1	-4.02	4.41	0.0717
T21B10.3	0.501	9.16	0.298
T21B10.4	0.223	8.03	0.752
T21B4.15	3.78	2.18	0.153
T21B4.17	-1.71	5.14	0.397
T21C12.8	5.73	4.32	0.0375
T21C9.1	0.65	8.29	0.251
T21C9.13	-0.0967	10.5	0.857
T21C9.4	-0.484	8.55	0.43
T22B11.5	-0.00585	8.42	0.995
T22B7.4	-5.68	4	0.037
T22C1.1	0.111	7.14	0.904
T22C1.11	-0.339	6.28	0.847
T22C1.3	-0.14	7.81	0.849
T22C1.4	0.222	8.06	0.753
T22C1.5	-0.281	2.78	0.907
T22C1.6	-0.674	7.89	0.294
T22C8.3	-0.532	4.76	0.788
T22C8.4	-0.977	3	0.685
T22D1.11	-3.5	3.01	0.178
T22D1.17	-3.19	1.92	0.2
T22D1.3	-0.434	7.65	0.56
T22D1.4	-0.434	9.52	0.356
T22D1.5	0.769	8.81	0.142
T22F3.2	0.207	7.67	0.767
T22F3.3	1.58	6.32	0.308
T22F7.5	-3.12	1.87	0.208
T22G5.3	-0.744	4.31	0.707
T22H9.1	-0.227	5.83	0.881
T23B12.1	0.419	6.25	0.748
T23B12.2	-0.384	5.65	0.806
T23B12.3	-0.802	6.06	0.562
T23B12.4	-0.323	8.82	0.582
T23B12.6	0.957	8.6	0.0911
T23B3.1	-0.111	8.25	0.84
T23B3.2	-0.0106	3.74	1
T23B5.3	-0.787	6.74	0.562
T23B5.4	2.47	3.5	0.244
T23C6.4	-0.59	5.03	0.739
T23D8.3	0.0531	7.41	0.95
T23D8.7	0.359	8.7	0.563
T23E1.1	3.15	1.76	0.23
T23E1.2	-4.03	2.56	0.0953
T23F11.1	1.16	7.71	0.11
T23F11.4	0.111	6.6	0.925
T23F2.5	0.152	6.57	0.899
T23F6.1	-3.57	2.19	0.16
T23G11.4	0.275	6.24	0.844
T23G11.7	-0.0988	7.5	0.898
T23G4.3	1.06	5.3	0.531
T23G5.2	-0.777	7.91	0.258
T23G5.7	-0.234	2.25	0.935
T23G7.2	0.883	2.91	0.726
T23G7.3	0.681	7.67	0.353
T23H2.3	0.0644	7.25	0.948
T24A6.20	-0.952	4.46	0.689
T24B1.1	-1.71	7.41	0.043
T24B8.2	0.0919	6.71	0.937
T24B8.3	-0.0288	5.84	0.987
T24B8.7	-3.79	4.79	0.0593
T24C12.3	3.42	2.41	0.156
T24C2.2	0.649	5.1	0.717
T24C4.5	-3.88	2.43	0.113
T24D1.2	-0.704	8.21	0.232
T24D1.3	0.637	6.05	0.683
T24D1.5	0.522	8.61	0.339
T24D5.2	-2.56	1.51	0.3
T24E12.1	-0.951	4.83	0.653
T24E12.10	2.68	3.07	0.2
T24E12.11	-1.2	4.9	0.542
T24E12.13	3.58	2.03	0.177
T24F1.2	-0.507	7.47	0.51
T24F1.3	-1.09	3.67	0.632
T24G10.2	-0.154	8.56	0.775
T24H10.1	2.66	6.39	0.0449
T24H10.4	0.485	8.32	0.373
T24H7.2	-0.0651	8.97	0.893
T24H7.3	1.07	7.02	0.282
T24H7.4	-0.639	5.07	0.718
T25B9.8	-0.501	7.99	0.452
T25B9.9	-0.242	8.83	0.631
T25C8.1	0.749	3.93	0.708
T25D3.2	-0.883	6.71	0.426
T25D3.4	4.46	2.75	0.0951
T25E12.6	1.04	6.22	0.522
T25G3.1	-0.334	5.19	0.844
T25G3.3	-0.0859	8.09	0.899
T25G3.4	3.95	7.61	0.000895
T26A5.2	-0.417	7.07	0.67
T26A5.4	-0.631	6.05	0.726
T26A5.5	0.169	9.01	0.728
T26A5.6	0.11	8.16	0.845
T26A5.8	0.162	6.27	0.903
T26A8.1	-0.592	8.89	0.221
T26A8.4	-1.45	6.8	0.2
T26C11.4	0.657	6.01	0.72
T26C11.9	4.01	2.36	0.134
T26C12.1	0.483	7.02	0.628
T26C5.3	-0.41	7.66	0.634
T26E3.4	0.495	7.9	0.466
T26G10.1	0.598	7.26	0.482
T27A3.1	-0.175	7.18	0.844
T27A3.2	0.167	8.15	0.781
T27A3.6	1.82	6.38	0.219
T27A3.7	1.6	7.07	0.0927
T27A8.2	-0.744	3.29	0.73
T27E4.1	-5.96	4.25	0.0303
T27E9.2	-0.868	4.37	0.65
T27F2.2	-3.28	2.83	0.204
T27F6.4	-0.0228	8.37	0.968
T27F6.6	-0.659	5.19	0.719
T27F6.7	-1.77	6.38	0.198
T27F7.1	-0.443	7.47	0.574
T27F7.4	-0.308	7.13	0.738
T28A11.22	-2.47	3.55	0.306
T28A8.3	0.338	7.7	0.643
T28A8.4	-0.613	6.89	0.547
T28A8.5	1.12	6.48	0.418
T28A8.6	0.265	7.14	0.859
T28B11.1	-0.0252	8.42	0.971
T28B8.1	1.68	4.71	0.412
T28C6.3	0.794	4.45	0.707
T28C6.7	-1.23	5.97	0.45
T28D6.6	0.18	7.24	0.832
T28D9.1	0.605	7.72	0.406
T28D9.3	-5.24	3.59	0.0509
T28D9.4	-0.347	7.5	0.652
T28F12.1	-1.47	2.75	0.479
T28F2.2	0.587	3.93	0.778
T28F4.1	2.97	5.93	0.0995
T28F4.4	0.84	4.51	0.678
tac-1	-0.0477	6.55	0.969
taf-1	-0.274	7.45	0.746
taf-10	-0.537	6.52	0.651
taf-11.1	-0.616	4.86	0.768
taf-11.2	-0.573	7.51	0.459
taf-11.3	0.783	5.47	0.628
taf-12	-0.214	6	0.882
taf-13	0.117	5.54	0.946
taf-2	-1.34	2.67	0.57
taf-3	0.413	6.38	0.749
taf-4	0.987	6.61	0.389
taf-5	0.477	8.5	0.382
taf-6.1	0.248	6.66	0.826
taf-6.2	4.76	2.99	0.0621
taf-7.1	-4.13	4.32	0.0691
taf-7.2	-1.03	4.1	0.607
taf-8	0.888	8.74	0.092
taf-9	0.199	6.17	0.89
tag-10	-2.55	1.87	0.269
tag-115	-0.573	6.7	0.61
tag-117	-2.7	5.43	0.172
tag-123	-0.872	7.86	0.201
tag-124	1.74	7.32	0.0407
tag-130	0.811	7	0.436
tag-131	0.261	7.24	0.764
tag-135	0.161	8.55	0.756
tag-143	-0.198	7.4	0.816
tag-144	-2.86	7.16	0.0214
tag-146	-0.251	8.08	0.705
tag-147	-0.503	6.08	0.723
tag-151	1.26	7.72	0.122
tag-153	0.14	8.79	0.782
tag-163	0.918	6.46	0.467
tag-164	0.874	3.9	0.648
tag-165	0.108	8.35	0.84
tag-170	0.95	7.49	0.228
tag-172	0.0188	6.23	0.992
tag-173	-0.542	6.88	0.729
tag-174	-0.142	7.02	0.885
tag-175	0.334	5	0.852
tag-179	0.0669	7.04	0.947
tag-182	-0.0984	9.51	0.834
tag-184	1.05	7.41	0.379
tag-189	0.784	7.32	0.354
tag-192	-0.712	5.94	0.639
tag-209	1.3	2.3	0.589
tag-210	0.523	8.63	0.306
tag-214	-0.884	8.58	0.147
tag-218	-4.45	4.61	0.0475
tag-224	-5.35	3.68	0.028
tag-229	-0.776	5.74	0.615
tag-231	-0.942	5.73	0.567
tag-232	-0.849	5.36	0.613
tag-233	-1.05	6.06	0.542
tag-235	-0.638	6.25	0.647
tag-241	-2.88	2.82	0.201
tag-242	0.623	4.78	0.739
tag-246	0.227	7.59	0.776
tag-253	-0.421	5.96	0.815
tag-256	0.172	8.73	0.728
tag-257	-0.146	6.14	0.919
tag-261	0.147	6.53	0.908
tag-262	-0.362	7.74	0.598
tag-264	-0.985	6.94	0.352
tag-266	3.27	3.52	0.168
tag-267	-2.15	3.96	0.285
tag-273	7.18	5.24	0.00603
tag-275	-3.9	3.34	0.138
tag-276	-2.64	5.94	0.112
tag-277	0.498	5.8	0.754
tag-278	-1.03	2.66	0.671
tag-280	1.11	3.68	0.586
tag-281	-0.172	3.72	0.943
tag-294	0.0336	7.83	0.961
tag-296	0.945	6.74	0.393
tag-298	0.0174	8.89	0.973
tag-30	0.229	8.39	0.674
tag-304	-1.18	5.13	0.531
tag-307	-0.233	7.21	0.795
tag-315	0.205	8.9	0.67
tag-320	-0.73	7.79	0.285
tag-321	0.339	7.37	0.68
tag-322	0.0878	6.34	0.947
tag-324	1.74	3.29	0.414
tag-325	-0.769	7.39	0.494
tag-333	0.531	7.4	0.537
tag-335	-0.338	6.98	0.731
tag-340	0.0527	8.41	0.922
tag-342	0.151	7.2	0.867
tag-343	-1.21	3.63	0.623
tag-345	0.967	7.35	0.286
tag-347	-0.211	4.88	0.935
tag-349	0.784	7.78	0.245
tag-353	-0.163	7.95	0.796
tag-51	1.77	4.44	0.476
tag-52	0.0378	7.67	0.96
tag-53	0.246	5.9	0.877
tag-60	0.712	5.05	0.716
tag-63	-1.18	6	0.418
tag-65	-0.679	7.48	0.377
tag-68	-2.87	1.7	0.251
tag-72	-1.68	4.63	0.415
tag-77	0.596	7.42	0.46
tag-93	0.361	9.11	0.444
tag-96	0.922	5.01	0.658
tam-1	-0.366	8.32	0.62
tars-1	0.0917	8.69	0.854
tat-1	-0.895	7.27	0.299
tat-3	1.1	8.08	0.0806
tat-4	0.514	7.86	0.437
tat-5	-2.02	7	0.112
tax-6	1.8	3.04	0.458
tba-1	0.0398	9.68	0.933
tba-2	-0.00535	9.93	0.992
tbb-1	-0.0542	9.62	0.91
tbb-2	-0.106	10.2	0.82
tbc-1	0.208	7.45	0.801
tbc-10	1.42	5.05	0.503
tbc-11	2.82	4.79	0.159
tbc-12	-0.656	5.75	0.709
tbc-13	4.33	6.09	0.0132
tbc-17	-3.17	3.67	0.147
tbc-2	-0.0223	8.23	0.97
tbc-20	-0.257	5.02	0.896
tbc-3	0.912	8.74	0.0734
tbc-4	-3.57	2.19	0.16
tbc-6	1.09	3.11	0.664
tbc-9	0.0269	7.39	0.98
tbck-1	2.27	6.23	0.199
tbg-1	0.162	8.12	0.786
tbp-1	0.709	8.36	0.204
tbx-11	1.13	6.52	0.392
tbx-2	-3.4	5.23	0.112
tbx-33	-2.16	5.54	0.269
tbx-36	0.918	7.31	0.337
tbx-9	0.7	6.48	0.566
tcer-1	-1.19	5.56	0.457
tcl-2	0.276	6.26	0.851
tct-1	0.157	8.4	0.772
tdc-1	0.995	8.67	0.0886
tdp-1	0.408	8.32	0.467
teg-1	2.34	5.53	0.165
teg-4	0.264	7.91	0.676
ten-1	-0.765	7.15	0.402
tfg-1	0.636	5.63	0.69
tgt-1	-0.31	7.33	0.74
tgt-2	0.105	6.77	0.924
thk-1	-0.125	7.55	0.868
thoc-1	-0.033	5.3	0.987
thoc-2	-0.348	8.07	0.681
thoc-3	0.214	6.79	0.841
tiar-1	0.419	9.23	0.373
tiar-2	-2.39	1.75	0.33
tim-1	-0.373	7.85	0.58
tin-10	1.18	3.87	0.553
tin-13	1.63	4.65	0.4
tin-9.1	-2.03	3.05	0.342
tir-1	-3.8	3.26	0.104
tkr-1	0.0561	3.93	0.99
tkt-1	-0.0145	8.65	0.978
tlf-1	0.0527	7.39	0.949
tli-1	0.252	5.34	0.886
tlk-1	-0.481	8.94	0.353
tlp-1	-3.15	4.79	0.14
tmbi-4	-0.648	5.93	0.695
toc-1	-1.77	8.02	0.00617
toca-1	-3.74	5.11	0.0591
toca-2	0.689	7.26	0.459
toe-1	-0.792	7.32	0.363
toe-2	0.517	8.03	0.409
toe-4	1.24	6.16	0.364
toh-1	-5.07	3.43	0.0605
tol-1	0.296	8.25	0.59
tom-1	2.75	2.77	0.209
tomm-20	1.35	6.69	0.266
tomm-22	-1.5	5.03	0.407
tomm-40	0.559	8.2	0.325
top-1	-0.364	9.38	0.467
top-2	-0.00258	7.88	0.998
top-3	-2.24	3.3	0.296
tpi-1	0.605	7.67	0.421
tpk-1	1.35	3.93	0.545
tps-1	0.49	4.88	0.788
tpst-1	0.441	7.13	0.638
tpxl-1	-0.544	7.9	0.388
tra-1	-3.19	1.94	0.192
tra-2	-1.24	7.2	0.222
tra-3	0.193	7.6	0.794
tra-4	-0.743	7.7	0.309
tram-1	0.177	8.76	0.726
trap-1	0.449	8.51	0.434
trap-2	-1.02	6.7	0.357
trap-3	0.283	7.09	0.761
trap-4	0.411	7.48	0.595
tre-1	-0.201	9.75	0.691
tre-2	0.579	6.98	0.555
trm-1	0.402	8.06	0.494
trpa-1	-4.31	2.79	0.0944
trpa-2	4.01	2.36	0.134
trr-1	-0.514	8.06	0.411
trt-1	0.88	8.15	0.12
trx-2	1.48	2.27	0.559
trxr-1	1.48	6.02	0.323
trxr-2	-0.417	6.1	0.764
try-1	0.578	8.94	0.228
tsfm-1	-0.136	7.06	0.886
tsg-101	-3.33	2.01	0.186
tsn-1	2.91	6.28	0.169
tsp-12	-0.572	8.47	0.324
tsp-13	-3.25	3.36	0.186
tsp-20	-2.95	1.76	0.239
tsp-21	-2.24	4.42	0.332
tsp-9	-5.71	4.02	0.0174
tsr-1	-0.92	6.1	0.547
ttb-1	0.35	7.9	0.606
tth-1	-0.375	5.42	0.825
ttll-12	-0.208	7.81	0.759
ttll-4	0.299	7.93	0.634
ttll-5	0.252	7.76	0.712
ttm-1	0.112	5.36	0.951
ttr-50	-0.241	7.62	0.752
ttr-51	1.4	1.83	0.546
ttr-53	-0.0581	7.22	0.951
ttr-54	2.83	1.97	0.266
tts-2	3.34	1.86	0.206
ttx-7	-0.271	7.59	0.713
ttyh-1	-0.308	7.33	0.73
tufm-1	0.218	8.42	0.677
tufm-2	0.448	7.93	0.492
tut-1	3.85	5.76	0.0623
tut-2	-0.138	8.32	0.81
twk-24	3.05	1.67	0.249
twk-34	3.67	2.12	0.157
twk-5	-3.73	2.31	0.143
tyr-5	2.14	5.35	0.349
uaf-1	-0.591	7.98	0.353
uaf-2	0.814	3.88	0.71
uba-1	0.224	10.3	0.631
uba-2	-0.921	2.69	0.707
ubc-1	1.35	3.44	0.517
ubc-12	0.386	5.81	0.8
ubc-13	0.342	7.08	0.717
ubc-14	1.53	6.27	0.258
ubc-16	0.015	6.25	0.994
ubc-18	0.513	7.63	0.495
ubc-20	-0.0831	7.9	0.898
ubc-25	0.212	9.48	0.652
ubc-3	0.608	7.78	0.405
ubc-6	0.28	8.42	0.627
ubc-7	-0.0478	8.92	0.922
ubc-9	-0.0569	7.63	0.937
ubh-1	-2.62	2.61	0.243
ubh-2	0.932	5.2	0.601
ubh-3	1.25	6.68	0.283
ubh-4	0.183	7.41	0.819
ubl-1	1.46	3.35	0.511
ubl-5	0.704	4.57	0.737
ubq-1	-0.0928	10.5	0.839
ubq-2	1.11	5.08	0.529
ubxn-1	0.886	7.46	0.25
ubxn-2	1.48	6.38	0.386
ubxn-3	-3.38	2.84	0.142
ubxn-4	0.156	8.57	0.758
ubxn-6	-0.006	8.5	0.992
ucp-4	-0.044	6.51	0.974
ucr-1	0.192	8.46	0.718
ucr-2.1	-1.48	5	0.437
ucr-2.2	1.79	4.92	0.404
ucr-2.3	-0.00821	7	0.995
uda-1	0.201	7.99	0.766
uev-1	0.387	5.72	0.8
uev-3	-1.27	6.26	0.356
ufd-1	-0.254	7.57	0.735
ufd-2	1.8	7.38	0.173
ufd-3	0.314	9.24	0.507
ugt-28	-0.709	6.69	0.623
ugt-45	-0.787	5.66	0.631
ugt-58	-2.22	5.91	0.223
ugt-64	-1.14	6.71	0.349
ugtp-1	1.52	7.31	0.0796
uig-1	1.57	3.7	0.497
ula-1	-0.289	6.85	0.781
ulp-1	0.405	8.36	0.451
ulp-2	-0.15	8.22	0.785
ulp-3	1.78	3.89	0.408
ulp-4	-0.00287	7.82	0.998
ulp-5	2.18	6.05	0.125
umps-1	1.15	5.22	0.594
unc-101	1.64	3.35	0.417
unc-108	-0.386	8.01	0.535
unc-11	-0.0824	5.36	0.968
unc-112	1.39	6.6	0.25
unc-115	-3.53	4.29	0.108
unc-116	-0.211	6.43	0.903
unc-119	0.237	5.77	0.878
unc-13	4.35	2.63	0.107
unc-14	0.685	7.5	0.363
unc-15	-3.4	2.06	0.179
unc-16	-0.173	6.62	0.895
unc-18	1.02	3.73	0.649
unc-2	3.15	1.76	0.23
unc-26	-0.772	5.62	0.639
unc-31	-5.12	3.48	0.0313
unc-32	0.395	7.82	0.552
unc-33	-1.14	1.98	0.643
unc-34	-1.67	2.38	0.48
unc-37	0.349	8.49	0.527
unc-38	4.5	4.25	0.0841
unc-40	0.87	8.18	0.186
unc-43	0.868	6.77	0.42
unc-44	-1.89	5.3	0.341
unc-45	2.6	3.58	0.278
unc-5	-6.91	5.16	0.00253
unc-50	0.823	5.07	0.705
unc-51	-0.952	5.95	0.606
unc-52	-3.88	2.42	0.132
unc-53	-4.27	2.74	0.102
unc-57	0.234	7.95	0.713
unc-59	-0.143	7.85	0.831
unc-6	5.38	5.17	0.0352
unc-60	0.899	8.78	0.094
unc-61	-0.104	8.82	0.833
unc-62	-0.186	6.44	0.89
unc-64	-0.0133	4.26	1
unc-68	3.5	1.98	0.183
unc-69	0.136	8.33	0.834
unc-70	-3.05	3.58	0.178
unc-71	-0.27	8.17	0.636
unc-73	-0.621	6.57	0.611
unc-76	-0.673	7.85	0.322
unc-78	0.881	7.36	0.279
unc-83	2.65	4.17	0.232
unc-84	1.07	7.57	0.276
unc-85	0.512	7.13	0.572
unc-87	4.35	2.63	0.107
unc-94	0.746	8.6	0.146
unc-97	-0.243	6.19	0.862
ung-1	-0.161	6.46	0.898
upp-1	0.139	7.67	0.839
uri-1	0.362	8.35	0.503
urm-1	0.327	6.1	0.815
use-1	-0.13	7.3	0.883
uso-1	-0.864	5.2	0.681
usp-14	0.281	9.07	0.556
usp-33	0.624	7.39	0.433
usp-46	-0.411	6.45	0.737
usp-48	0.154	8.62	0.794
utx-1	0.775	6.47	0.6
vab-1	1.03	8.32	0.0669
vab-10	-0.643	3.6	0.788
vab-19	-0.0672	3.67	0.98
vab-2	3.29	4.86	0.123
vab-8	1.66	7.11	0.146
vang-1	-3.94	3.69	0.0849
vars-1	1.47	7.34	0.138
vars-2	0.77	8.23	0.181
vav-1	-2.81	5.38	0.109
vbh-1	0.421	5.68	0.796
vem-1	0.126	5.04	0.951
ver-3	2.15	5.88	0.314
vet-1	-1.44	4.32	0.557
vet-2	-1.34	7.11	0.162
VF13D12L.1	0.881	7.01	0.417
VF13D12L.3	-0.732	3.67	0.743
vha-1	-0.385	6.77	0.719
vha-10	-0.268	7.13	0.777
vha-11	0.269	7.2	0.78
vha-12	0.471	8.44	0.382
vha-13	0.163	9.2	0.739
vha-14	-0.0123	7.8	0.988
vha-15	0.406	7.72	0.621
vha-16	-0.845	7.64	0.324
vha-17	0.763	6.06	0.588
vha-18	1.43	7.9	0.051
vha-19	-1.32	7.38	0.246
vha-2	0.537	8.72	0.335
vha-3	-0.768	3.21	0.715
vha-4	0.938	7.73	0.197
vha-7	0.799	8.47	0.126
vha-8	0.0286	8.14	0.963
vha-9	0.427	6.95	0.675
vhl-1	1.06	5.22	0.552
vhp-1	-0.489	6.38	0.712
vig-1	0.72	9.35	0.144
viln-1	-0.76	7.82	0.358
vpr-1	1.12	8.52	0.0314
vps-11	0.0506	4.63	0.986
vps-16	0.577	7.77	0.403
vps-18	0.605	7.38	0.457
vps-2	0.176	6.53	0.89
vps-20	0.51	8.08	0.471
vps-22	0.532	7.22	0.545
vps-25	-0.00998	7.48	0.992
vps-26	-0.882	7.25	0.301
vps-28	0.117	6.9	0.909
vps-29	0.542	6.65	0.638
vps-32.1	0.383	7.85	0.573
vps-33.1	1.31	6.39	0.319
vps-33.2	0.261	8.95	0.59
vps-34	2.14	7.17	0.0655
vps-35	0.0115	8.17	0.986
vps-36	-0.313	6.63	0.804
vps-37	1.42	6.96	0.19
vps-39	-0.0229	9.15	0.965
vps-4	1.05	5.13	0.553
vps-41	-0.252	5.55	0.889
vps-45	-0.361	6.95	0.717
vps-51	0.214	8.07	0.751
vps-52	1.47	6.55	0.41
vps-53	0.634	7.1	0.495
vps-54	2.08	6.74	0.189
vrk-1	0.255	8.57	0.686
vti-1	-1.87	3.17	0.36
W01A11.1	0.0517	8.19	0.931
W01A11.2	-0.236	5.37	0.913
W01A8.5	0.346	7.72	0.618
W01B6.3	-3.92	2.46	0.128
W01C8.5	2.1	5.26	0.382
W01D2.1	1.89	4.3	0.337
W01D2.5	-0.953	6.97	0.33
W01G7.4	0.256	7.05	0.794
W02A11.1	0.138	4.57	0.95
W02B12.1	0.364	2.29	0.859
W02B12.10	0.605	7.18	0.495
W02B12.11	-1.12	5.59	0.503
W02B12.15	-0.203	5.11	0.909
W02B12.9	-0.646	6.31	0.624
W02B8.2	-0.211	5.48	0.905
W02D3.1	-0.568	4.56	0.766
W02D3.12	0.253	2.28	0.93
W02D3.4	-0.3	6.96	0.758
W02D7.5	0.764	5.51	0.65
W02D7.6	-1.38	6.77	0.231
W02D9.2	1.2	7.42	0.144
W02D9.3	0.61	6.62	0.62
W02D9.4	-2.45	4.49	0.259
W02F12.3	-0.448	8.83	0.385
W02F12.4	0.568	8.07	0.357
W02F12.5	0.26	8.86	0.608
W02G9.5	-4.42	3.31	0.053
W02H5.2	4.21	2.52	0.117
W03A5.2	-0.575	3.2	0.805
W03A5.4	-0.721	5.61	0.664
W03C9.2	-0.731	7.31	0.378
W03C9.5	0.179	4.93	0.928
W03D8.3	-0.598	2.19	0.81
W03F8.3	5.38	3.98	0.0414
W03F8.4	0.358	7.84	0.593
W03F9.1	-0.14	5.59	0.94
W03F9.10	0.549	7.39	0.489
W03F9.2	0.637	4.95	0.72
W03F9.4	-5.82	4.13	0.0332
W03G9.2	1.18	7.02	0.28
W03G9.3	0.56	2.5	0.813
W03G9.8	0.331	5.17	0.852
W04A4.5	-1.2	7.43	0.15
W04A8.1	-0.0803	6.78	0.942
W04A8.5	5.61	3.74	0.0475
W04B5.3	-4.37	3.36	0.0883
W04B5.4	-0.12	5.47	0.944
W04B5.5	0.46	5.9	0.763
W04C9.2	0.00703	4.68	1
W04C9.4	0.323	4.92	0.861
W04D2.4	0.138	9.05	0.775
W04D2.5	-0.2	5.98	0.891
W04D2.6	0.135	8.67	0.798
W04E12.2	0.361	5.62	0.838
W04G3.5	0.0114	7.27	0.992
W05F2.3	0.454	9.04	0.351
W05F2.6	0.242	7.83	0.718
W05H7.1	-0.968	2.27	0.69
W05H9.2	-0.912	7.25	0.309
W05H9.4	0.982	7.45	0.237
W06A7.4	0.508	3.78	0.804
W06B4.1	0.131	8.73	0.792
W06B4.2	-0.148	5.17	0.937
W06D11.1	0.461	7.36	0.592
W06D11.2	1.32	2.51	0.564
W06D11.3	0.487	6.41	0.69
W06D4.3	-1.69	4.29	0.488
W06E11.1	-6.11	4.4	0.0232
W06H8.5	-1.1	3.83	0.65
W06H8.6	-1.32	1.78	0.604
W07A8.2	0.0215	7.99	0.978
W07E11.1	-0.408	7.77	0.544
W07E6.2	-0.707	5.16	0.698
W07E6.5	2.16	3.62	0.327
W07G4.3	0.981	6.01	0.52
W08A12.1	0.632	7.88	0.323
W08E12.1	-0.172	4.41	0.942
W08E12.7	-0.0472	9.66	0.921
W08E3.2	-0.315	6	0.828
W08F4.3	0.454	7.47	0.553
W08G11.3	1.84	6.12	0.28
W09B6.4	-0.144	3.47	0.962
W09C3.4	1.57	6.49	0.22
W09C5.1	-0.224	6	0.876
W09C5.7	-0.606	7.91	0.395
W09C5.8	0.301	7.36	0.715
W09D10.1	1.25	7.46	0.135
W09D10.3	-1.1	3.9	0.592
W09D10.4	1.02	4.89	0.643
W09D10.5	2.01	1.72	0.414
W09D6.5	0.865	3.53	0.675
W09D6.t1	-0.52	2.77	0.806
W09G12.9	0.102	4.85	0.963
W09G3.1	0.855	4.12	0.656
W09G3.2	-4.08	2.61	0.11
W09G3.6	-0.521	6.97	0.598
